ID,Product_Type,HTS,Company,Address,City,State,ZIP,Percent,Total_Amount,Quantity_1,Quantity_2,Quantity_3,Quantity_4,Quantity_5,Origin_1,Origin_2,Origin_3,Origin_4,Origin_5,Exporter_1,Exporter_2,Exporter_3,Exporter_4,Exporter_5,District,Abbreviation,Code,Approved,Denied_Incomplete,Denied_Country,Denied_Production,Pending,Denied,Posted_Date,Received_Date,Total_Exclusions,Total_Approved,Total_Denied,Total_Pending,Objections,Total_Objections,Total_Firms
BIS-2018-0002-4074,Foil,7607113000,"ProAmpac Holdings, Inc.",12025 Tricon Road,Cincinnati,Ohio,45246,1,18182,18182,-999,-999,-999,-999,China,N/A,N/A,N/A,N/A,China,N/A,N/A,N/A,N/A,01,OH,OH-01,1,0,0,0,0,0,8/30/18,8/9/18,666,477,86,103,1,666,2
BIS-2018-0002-4075,Foil,7607113000,"ProAmpac Holdings, Inc.",12025 Tricon Road,Cincinnati,Ohio,45246,1,80459,80459,-999,-999,-999,-999,China,N/A,N/A,N/A,N/A,China,N/A,N/A,N/A,N/A,01,OH,OH-01,1,0,0,0,0,0,8/30/18,8/9/18,666,477,86,103,1,666,2
BIS-2018-0002-4076,Foil,7607113000,"ProAmpac Holdings, Inc.",12025 Tricon Road,Cincinnati,Ohio,45246,1,255682,255682,-999,-999,-999,-999,China,N/A,N/A,N/A,N/A,China,N/A,N/A,N/A,N/A,01,OH,OH-01,1,0,0,0,0,0,8/30/18,8/9/18,666,477,86,103,1,666,2
BIS-2018-0002-4077,Foil,7607113000,"ProAmpac Holdings, Inc.",12025 Tricon Road,Cincinnati,Ohio,45246,1,215909,215909,-999,-999,-999,-999,China,N/A,N/A,N/A,N/A,China,N/A,N/A,N/A,N/A,01,OH,OH-01,1,0,0,0,0,0,8/30/18,8/9/18,666,477,86,103,1,666,2
BIS-2018-0002-4078,Foil,7607113000,"ProAmpac Holdings, Inc.",12025 Tricon Road,Cincinnati,Ohio,45246,1,95455,95455,-999,-999,-999,-999,China,N/A,N/A,N/A,N/A,China,N/A,N/A,N/A,N/A,01,OH,OH-01,1,0,0,0,0,0,8/30/18,8/9/18,666,477,86,103,1,666,2
BIS-2018-0002-4079,Billet,7601106000,"Keihin North America, Inc.",2701 Enterprise Drive,Anderson,Indiana,46013,1,927000,927000,-999,-999,-999,-999,Canada,N/A,N/A,N/A,N/A,Canada,N/A,N/A,N/A,N/A,05,IN,IN-05,0,1,0,0,0,1,8/30/18,8/10/18,5,4,1,0,1,5,1
BIS-2018-0002-4080,Foil,7607209000,"Can Corporation of America, Inc.",326 June Avenue,Blandon,Pennsylvania,19510,1,286943,-999,-999,-999,-999,-999,Germany,N/A,N/A,N/A,N/A,Germany,N/A,N/A,N/A,N/A,06,PA,PA-06,0,1,0,0,0,1,8/30/18,8/10/18,1,0,1,0,1,1,1
BIS-2018-0002-4081,Foil,7607205000,"Maverick Enterprises, Inc.",751 E GOBBI ST,UKIAH,California,95482,1,103800,103800,-999,-999,-999,-999,France,N/A,N/A,N/A,N/A,France,N/A,N/A,N/A,N/A,02,CA,CA-02,1,0,0,0,0,0,8/30/18,8/10/18,4,4,0,0,1,4,1
BIS-2018-0002-4082,Foil,7607205000,"Maverick Enterprises, Inc.",751 E GOBBI ST,UKIAH,California,95482,1,242200.48,242200.48,-999,-999,-999,-999,France,N/A,N/A,N/A,N/A,France,N/A,N/A,N/A,N/A,02,CA,CA-02,1,0,0,0,0,0,8/30/18,8/10/18,4,4,0,0,1,4,1
BIS-2018-0002-4083,Sheet,7606926080,"Granges International, Inc.",501 Corporate Centre Drive #280,Franklin,Tennessee,37067,1,225000,225000,-999,-999,-999,-999,Sweden,N/A,N/A,N/A,N/A,Sweden,N/A,N/A,N/A,N/A,07,TN,TN-07,1,0,0,0,0,0,8/30/18,8/10/18,66,39,2,25,1,67,2
BIS-2018-0002-4084,Sheet,7606926080,"Granges International, Inc.",501 Corporate Centre Drive #280,Franklin,Tennessee,37067,1,75000,75000,-999,-999,-999,-999,Sweden,N/A,N/A,N/A,N/A,Sweden,N/A,N/A,N/A,N/A,07,TN,TN-07,1,0,0,0,0,0,8/30/18,8/10/18,66,39,2,25,1,67,2
BIS-2018-0002-4085,Sheet,7606926080,"Granges International, Inc.",501 Corporate Centre Drive #280,Franklin,Tennessee,37067,1,50000,50000,-999,-999,-999,-999,Sweden,N/A,N/A,N/A,N/A,Sweden,N/A,N/A,N/A,N/A,07,TN,TN-07,1,0,0,0,0,0,8/30/18,8/10/18,66,39,2,25,1,67,2
BIS-2018-0002-4086,Foil,7607116000,"Granges International, Inc.",501 Corporate Centre Drive #280,Franklin,Tennessee,37067,1,60000,60000,-999,-999,-999,-999,Sweden,N/A,N/A,N/A,N/A,Sweden,N/A,N/A,N/A,N/A,07,TN,TN-07,1,0,0,0,0,0,8/30/18,8/10/18,66,39,2,25,1,67,2
BIS-2018-0002-4087,Foil,7607116000,"Granges International, Inc.",501 Corporate Centre Drive #280,Franklin,Tennessee,37067,1,50000,50000,-999,-999,-999,-999,Sweden,N/A,N/A,N/A,N/A,Sweden,N/A,N/A,N/A,N/A,07,TN,TN-07,1,0,0,0,0,0,8/30/18,8/10/18,66,39,2,25,1,67,2
BIS-2018-0002-4088,Foil,7607116000,"Granges International, Inc.",501 Corporate Centre Drive #280,Franklin,Tennessee,37067,1,175000,175000,-999,-999,-999,-999,Sweden,N/A,N/A,N/A,N/A,Sweden,N/A,N/A,N/A,N/A,07,TN,TN-07,1,0,0,0,0,0,8/30/18,8/10/18,66,39,2,25,1,67,2
BIS-2018-0002-4089,Foil,7607116000,"Granges International, Inc.",501 Corporate Centre Drive #280,Franklin,Tennessee,37067,1,30000,30000,-999,-999,-999,-999,Sweden,N/A,N/A,N/A,N/A,Sweden,N/A,N/A,N/A,N/A,07,TN,TN-07,1,0,0,0,0,0,8/30/18,8/10/18,66,39,2,25,1,67,2
BIS-2018-0002-4090,Foil,7607116000,"Granges International, Inc.",501 Corporate Centre Drive #280,Franklin,Tennessee,37067,1,450000,450000,-999,-999,-999,-999,Sweden,N/A,N/A,N/A,N/A,Sweden,N/A,N/A,N/A,N/A,07,TN,TN-07,1,0,0,0,0,0,8/30/18,8/10/18,66,39,2,25,1,67,2
BIS-2018-0002-4091,-999,7604210000,"Hydro Extrusion North America, LLC",401 North Stolle Avenue,Sidney,Ohio,45365,1,17000,17000,-999,-999,-999,-999,Japan,N/A,N/A,N/A,N/A,Japan,N/A,N/A,N/A,N/A,04,OH,OH-04,1,0,0,0,0,0,8/30/18,8/11/18,3,3,0,0,1,3,1
BIS-2018-0002-4092,-999,7604210000,"Hydro Extrusion North America, LLC",401 North Stolle Avenue,Sidney,Ohio,45365,1,46000,46000,-999,-999,-999,-999,Japan,N/A,N/A,N/A,N/A,Japan,N/A,N/A,N/A,N/A,04,OH,OH-04,1,0,0,0,0,0,8/30/18,8/11/18,3,3,0,0,1,3,1
BIS-2018-0002-4093,-999,7604210000,"Hydro Extrusion North America, LLC",401 North Stolle Avenue,Sidney,Ohio,45365,1,240000,240000,-999,-999,-999,-999,Japan,N/A,N/A,N/A,N/A,Japan,N/A,N/A,N/A,N/A,04,OH,OH-04,1,0,0,0,0,0,8/30/18,8/11/18,3,3,0,0,1,3,1
BIS-2018-0002-4094,Foil,7607113000,"ProAmpac Holdings, Inc.",12025 Tricon Road,Cincinnati,Ohio,45246,1,72727,72727,-999,-999,-999,-999,China,N/A,N/A,N/A,N/A,China,N/A,N/A,N/A,N/A,01,OH,OH-01,1,0,0,0,0,0,8/30/18,8/12/18,666,477,86,103,1,666,2
BIS-2018-0002-4095,Foil,7607113000,"ProAmpac Holdings, Inc.",12025 Tricon Road,Cincinnati,Ohio,45246,1,54545,54545,-999,-999,-999,-999,China,N/A,N/A,N/A,N/A,China,N/A,N/A,N/A,N/A,01,OH,OH-01,1,0,0,0,0,0,8/30/18,8/12/18,666,477,86,103,1,666,2
BIS-2018-0002-4096,Foil,7607113000,"ProAmpac Holdings, Inc.",12025 Tricon Road,Cincinnati,Ohio,45246,1,147727,147727,-999,-999,-999,-999,China,N/A,N/A,N/A,N/A,China,N/A,N/A,N/A,N/A,01,OH,OH-01,1,0,0,0,0,0,8/30/18,8/12/18,666,477,86,103,1,666,2
BIS-2018-0002-4097,Foil,7607113000,"ProAmpac Holdings, Inc.",12025 Tricon Road,Cincinnati,Ohio,45246,1,81818,81818,-999,-999,-999,-999,China,N/A,N/A,N/A,N/A,China,N/A,N/A,N/A,N/A,01,OH,OH-01,1,0,0,0,0,0,8/30/18,8/12/18,666,477,86,103,1,666,2
BIS-2018-0002-4098,Foil,7607113000,"ProAmpac Holdings, Inc.",12025 Tricon Road,Cincinnati,Ohio,45246,1,738636,738636,-999,-999,-999,-999,China,N/A,N/A,N/A,N/A,China,N/A,N/A,N/A,N/A,01,OH,OH-01,1,0,0,0,0,0,8/30/18,8/12/18,666,477,86,103,1,666,2
BIS-2018-0002-4099,Foil,7607113000,"ProAmpac Holdings, Inc.",12025 Tricon Road,Cincinnati,Ohio,45246,1,75000,75000,-999,-999,-999,-999,China,N/A,N/A,N/A,N/A,China,N/A,N/A,N/A,N/A,01,OH,OH-01,1,0,0,0,0,0,8/30/18,8/12/18,666,477,86,103,1,666,2
BIS-2018-0002-4100,Foil,7607113000,"ProAmpac Holdings, Inc.",12025 Tricon Road,Cincinnati,Ohio,45246,1,181818,181818,-999,-999,-999,-999,China,N/A,N/A,N/A,N/A,China,N/A,N/A,N/A,N/A,01,OH,OH-01,1,0,0,0,0,0,8/30/18,8/12/18,666,477,86,103,1,666,2
BIS-2018-0002-4101,Foil,7607113000,"ProAmpac Holdings, Inc.",12025 Tricon Road,Cincinnati,Ohio,45246,1,95455,95455,-999,-999,-999,-999,China,N/A,N/A,N/A,N/A,China,N/A,N/A,N/A,N/A,01,OH,OH-01,1,0,0,0,0,0,8/30/18,8/12/18,666,477,86,103,1,666,2
BIS-2018-0002-4102,Foil,7607113000,"ProAmpac Holdings, Inc.",12025 Tricon Road,Cincinnati,Ohio,45246,1,357955,357955,-999,-999,-999,-999,China,N/A,N/A,N/A,N/A,China,N/A,N/A,N/A,N/A,01,OH,OH-01,1,0,0,0,0,0,8/30/18,8/12/18,666,477,86,103,1,666,2
BIS-2018-0002-4103,Foil,7607113000,"ProAmpac Holdings, Inc.",12025 Tricon Road,Cincinnati,Ohio,45246,1,150000,150000,-999,-999,-999,-999,China,N/A,N/A,N/A,N/A,China,N/A,N/A,N/A,N/A,01,OH,OH-01,1,0,0,0,0,0,8/30/18,8/12/18,666,477,86,103,1,666,2
BIS-2018-0002-4104,Foil,7607113000,"ProAmpac Holdings, Inc.",12025 Tricon Road,Cincinnati,Ohio,45246,1,36364,36364,-999,-999,-999,-999,China,N/A,N/A,N/A,N/A,China,N/A,N/A,N/A,N/A,01,OH,OH-01,1,0,0,0,0,0,8/30/18,8/13/18,666,477,86,103,1,666,2
BIS-2018-0002-4105,Foil,7607113000,"ProAmpac Holdings, Inc.",12025 Tricon Road,Cincinnati,Ohio,45246,1,36364,36364,-999,-999,-999,-999,China,N/A,N/A,N/A,N/A,China,N/A,N/A,N/A,N/A,01,OH,OH-01,1,0,0,0,0,0,8/30/18,8/13/18,666,477,86,103,1,666,2
BIS-2018-0002-4106,Foil,7607113000,"ProAmpac Holdings, Inc.",12025 Tricon Road,Cincinnati,Ohio,45246,1,36364,36364,-999,-999,-999,-999,China,N/A,N/A,N/A,N/A,China,N/A,N/A,N/A,N/A,01,OH,OH-01,1,0,0,0,0,0,8/30/18,8/13/18,666,477,86,103,1,666,2
BIS-2018-0002-4107,Foil,7607113000,"ProAmpac Holdings, Inc.",12025 Tricon Road,Cincinnati,Ohio,45246,1,63636,63636,-999,-999,-999,-999,China,N/A,N/A,N/A,N/A,China,N/A,N/A,N/A,N/A,01,OH,OH-01,1,0,0,0,0,0,8/30/18,8/13/18,666,477,86,103,1,666,2
BIS-2018-0002-4108,Foil,7607113000,"ProAmpac Holdings, Inc.",12025 Tricon Road,Cincinnati,Ohio,45246,1,63636,63636,-999,-999,-999,-999,China,N/A,N/A,N/A,N/A,China,N/A,N/A,N/A,N/A,01,OH,OH-01,1,0,0,0,0,0,8/30/18,8/13/18,666,477,86,103,1,666,2
BIS-2018-0002-4109,Foil,7607113000,"ProAmpac Holdings, Inc.",12025 Tricon Road,Cincinnati,Ohio,45246,1,45455,45455,-999,-999,-999,-999,China,N/A,N/A,N/A,N/A,China,N/A,N/A,N/A,N/A,01,OH,OH-01,1,0,0,0,0,0,8/30/18,8/13/18,666,477,86,103,1,666,2
BIS-2018-0002-4110,Foil,7607113000,"ProAmpac Holdings, Inc.",12025 Tricon Road,Cincinnati,Ohio,45246,1,45455,45455,-999,-999,-999,-999,China,N/A,N/A,N/A,N/A,China,N/A,N/A,N/A,N/A,01,OH,OH-01,1,0,0,0,0,0,8/30/18,8/13/18,666,477,86,103,1,666,2
BIS-2018-0002-4111,Foil,7607113000,"ProAmpac Holdings, Inc.",12025 Tricon Road,Cincinnati,Ohio,45246,1,72727,72727,-999,-999,-999,-999,China,N/A,N/A,N/A,N/A,China,N/A,N/A,N/A,N/A,01,OH,OH-01,1,0,0,0,0,0,8/30/18,8/13/18,666,477,86,103,1,666,2
BIS-2018-0002-4112,Foil,7607113000,"ProAmpac Holdings, Inc.",12025 Tricon Road,Cincinnati,Ohio,45246,1,45455,45455,-999,-999,-999,-999,China,N/A,N/A,N/A,N/A,China,N/A,N/A,N/A,N/A,01,OH,OH-01,1,0,0,0,0,0,8/30/18,8/13/18,666,477,86,103,1,666,2
BIS-2018-0002-4113,Foil,7607113000,"ProAmpac Holdings, Inc.",12025 Tricon Road,Cincinnati,Ohio,45246,1,81818,81818,-999,-999,-999,-999,China,N/A,N/A,N/A,N/A,China,N/A,N/A,N/A,N/A,01,OH,OH-01,1,0,0,0,0,0,8/30/18,8/13/18,666,477,86,103,1,666,2
BIS-2018-0002-4114,Foil,7607113000,"ProAmpac Holdings, Inc.",12025 Tricon Road,Cincinnati,Ohio,45246,1,75000,75000,-999,-999,-999,-999,China,N/A,N/A,N/A,N/A,China,N/A,N/A,N/A,N/A,01,OH,OH-01,1,0,0,0,0,0,8/30/18,8/13/18,666,477,86,103,1,666,2
BIS-2018-0002-4115,Foil,7607113000,"ProAmpac Holdings, Inc.",12025 Tricon Road,Cincinnati,Ohio,45246,1,95455,95455,-999,-999,-999,-999,China,N/A,N/A,N/A,N/A,China,N/A,N/A,N/A,N/A,01,OH,OH-01,1,0,0,0,0,0,8/30/18,8/13/18,666,477,86,103,1,666,2
BIS-2018-0002-4116,Foil,7607113000,"ProAmpac Holdings, Inc.",12025 Tricon Road,Cincinnati,Ohio,45246,1,18182,18182,-999,-999,-999,-999,China,N/A,N/A,N/A,N/A,China,N/A,N/A,N/A,N/A,01,OH,OH-01,1,0,0,0,0,0,8/30/18,8/13/18,666,477,86,103,1,666,2
BIS-2018-0002-4117,Foil,7607113000,"ProAmpac Holdings, Inc.",12025 Tricon Road,Cincinnati,Ohio,45246,1,72727,72727,-999,-999,-999,-999,China,N/A,N/A,N/A,N/A,China,N/A,N/A,N/A,N/A,01,OH,OH-01,1,0,0,0,0,0,8/30/18,8/13/18,666,477,86,103,1,666,2
BIS-2018-0002-4118,Foil,7607113000,"ProAmpac Holdings, Inc.",12025 Tricon Road,Cincinnati,Ohio,45246,1,81818,81818,-999,-999,-999,-999,China,N/A,N/A,N/A,N/A,China,N/A,N/A,N/A,N/A,01,OH,OH-01,1,0,0,0,0,0,8/30/18,8/13/18,666,477,86,103,1,666,2
BIS-2018-0002-4119,Foil,7607113000,"ProAmpac Holdings, Inc.",12025 Tricon Road,Cincinnati,Ohio,45246,1,36364,36364,-999,-999,-999,-999,China,N/A,N/A,N/A,N/A,China,N/A,N/A,N/A,N/A,01,OH,OH-01,1,0,0,0,0,0,8/30/18,8/13/18,666,477,86,103,1,666,2
BIS-2018-0002-4120,Foil,7607113000,"ProAmpac Holdings, Inc.",12025 Tricon Road,Cincinnati,Ohio,45246,1,150000,150000,-999,-999,-999,-999,China,N/A,N/A,N/A,N/A,China,N/A,N/A,N/A,N/A,01,OH,OH-01,1,0,0,0,0,0,8/30/18,8/13/18,666,477,86,103,1,666,2
BIS-2018-0002-4121,Foil,7607113000,"ProAmpac Holdings, Inc.",12025 Tricon Road,Cincinnati,Ohio,45246,1,72727,72727,-999,-999,-999,-999,China,N/A,N/A,N/A,N/A,China,N/A,N/A,N/A,N/A,01,OH,OH-01,1,0,0,0,0,0,8/30/18,8/13/18,666,477,86,103,1,666,2
BIS-2018-0002-4122,Foil,7607113000,"ProAmpac Holdings, Inc.",12025 Tricon Road,Cincinnati,Ohio,45246,1,54545,54545,-999,-999,-999,-999,China,N/A,N/A,N/A,N/A,China,N/A,N/A,N/A,N/A,01,OH,OH-01,1,0,0,0,0,0,8/30/18,8/13/18,666,477,86,103,1,666,2
BIS-2018-0002-4123,Sheet,7606123090,Novelis Corporation,"3560 Lenox Road, Suite 2000",Atlanta,Georgia,30326,1,30000,30000,-999,-999,-999,-999,Brazil,N/A,N/A,N/A,N/A,Brazil,N/A,N/A,N/A,N/A,11,GA,GA-11,0,1,0,0,0,1,9/5/18,8/13/18,973,587,77,309,1,974,1
BIS-2018-0002-4124,Sheet,7606123090,Novelis Corporation,"3560 Lenox Road, Suite 2000",Atlanta,Georgia,30326,1,30000,30000,-999,-999,-999,-999,Brazil,N/A,N/A,N/A,N/A,Brazil,N/A,N/A,N/A,N/A,11,GA,GA-11,0,1,0,0,0,1,9/5/18,8/13/18,973,587,77,309,1,974,1
BIS-2018-0002-4125,Sheet,7606123090,Novelis Corporation,"3560 Lenox Road, Suite 2000",Atlanta,Georgia,30326,1,80000,80000,-999,-999,-999,-999,Brazil,N/A,N/A,N/A,N/A,Brazil,N/A,N/A,N/A,N/A,11,GA,GA-11,0,1,0,0,0,1,9/5/18,8/13/18,973,587,77,309,1,974,1
BIS-2018-0002-4126,Sheet,7606123090,Novelis Corporation,"3560 Lenox Road, Suite 2000",Atlanta,Georgia,30326,1,480000,480000,-999,-999,-999,-999,Brazil,N/A,N/A,N/A,N/A,Brazil,N/A,N/A,N/A,N/A,11,GA,GA-11,0,1,0,0,0,1,9/5/18,8/13/18,973,587,77,309,1,974,1
BIS-2018-0002-4127,Sheet,7606123090,Novelis Corporation,"3560 Lenox Road, Suite 2000",Atlanta,Georgia,30326,1,40000,40000,-999,-999,-999,-999,Brazil,N/A,N/A,N/A,N/A,Brazil,N/A,N/A,N/A,N/A,11,GA,GA-11,0,1,0,0,0,1,9/5/18,8/13/18,973,587,77,309,1,974,1
BIS-2018-0002-4128,Sheet,7606123090,Novelis Corporation,"3560 Lenox Road, Suite 2000",Atlanta,Georgia,30326,1,100000,100000,-999,-999,-999,-999,Brazil,N/A,N/A,N/A,N/A,Brazil,N/A,N/A,N/A,N/A,11,GA,GA-11,0,1,0,0,0,1,9/5/18,8/13/18,973,587,77,309,1,974,1
BIS-2018-0002-4129,Sheet,7606123090,Novelis Corporation,"3560 Lenox Road, Suite 2000",Atlanta,Georgia,30326,1,800000,800000,-999,-999,-999,-999,Brazil,N/A,N/A,N/A,N/A,Brazil,N/A,N/A,N/A,N/A,11,GA,GA-11,0,1,0,0,0,1,9/5/18,8/13/18,973,587,77,309,1,974,1
BIS-2018-0002-4130,Sheet,7606123090,Novelis Corporation,"3560 Lenox Road, Suite 2000",Atlanta,Georgia,30326,1,360000,360000,-999,-999,-999,-999,Brazil,N/A,N/A,N/A,N/A,Brazil,N/A,N/A,N/A,N/A,11,GA,GA-11,1,0,0,0,0,0,9/5/18,8/13/18,973,587,77,309,1,974,1
BIS-2018-0002-4131,Sheet,7606123090,Novelis Corporation,"3560 Lenox Road, Suite 2000",Atlanta,Georgia,30326,1,220000,220000,-999,-999,-999,-999,Brazil,N/A,N/A,N/A,N/A,Brazil,N/A,N/A,N/A,N/A,11,GA,GA-11,0,1,0,0,0,1,9/5/18,8/13/18,973,587,77,309,1,974,1
BIS-2018-0002-4132,Sheet,7606123090,Novelis Corporation,"3560 Lenox Road, Suite 2000",Atlanta,Georgia,30326,1,40000,40000,-999,-999,-999,-999,Brazil,N/A,N/A,N/A,N/A,Brazil,N/A,N/A,N/A,N/A,11,GA,GA-11,0,1,0,0,0,1,9/5/18,8/13/18,973,587,77,309,1,974,1
BIS-2018-0002-4133,Sheet,7606123090,Novelis Corporation,"3560 Lenox Road, Suite 2000",Atlanta,Georgia,30326,1,90000,90000,-999,-999,-999,-999,Brazil,N/A,N/A,N/A,N/A,Brazil,N/A,N/A,N/A,N/A,11,GA,GA-11,0,1,0,0,0,1,9/5/18,8/13/18,973,587,77,309,1,974,1
BIS-2018-0002-4134,Sheet,7606123090,Novelis Corporation,"3560 Lenox Road, Suite 2000",Atlanta,Georgia,30326,1,140000,140000,-999,-999,-999,-999,Brazil,N/A,N/A,N/A,N/A,Brazil,N/A,N/A,N/A,N/A,11,GA,GA-11,0,1,0,0,0,1,9/5/18,8/13/18,973,587,77,309,1,974,1
BIS-2018-0002-4135,Sheet,7606123090,Novelis Corporation,"3560 Lenox Road, Suite 2000",Atlanta,Georgia,30326,1,150000,150000,-999,-999,-999,-999,Brazil,N/A,N/A,N/A,N/A,Brazil,N/A,N/A,N/A,N/A,11,GA,GA-11,0,1,0,0,0,1,9/5/18,8/13/18,973,587,77,309,1,974,1
BIS-2018-0002-4136,Sheet,7606123090,Novelis Corporation,"3560 Lenox Road, Suite 2000",Atlanta,Georgia,30326,1,40000,40000,-999,-999,-999,-999,Brazil,N/A,N/A,N/A,N/A,Brazil,N/A,N/A,N/A,N/A,11,GA,GA-11,0,1,0,0,0,1,9/5/18,8/13/18,973,587,77,309,1,974,1
BIS-2018-0002-4137,Sheet,7606123090,Novelis Corporation,"3560 Lenox Road, Suite 2000",Atlanta,Georgia,30326,1,460000,460000,-999,-999,-999,-999,Brazil,N/A,N/A,N/A,N/A,Brazil,N/A,N/A,N/A,N/A,11,GA,GA-11,0,1,0,0,0,1,9/5/18,8/13/18,973,587,77,309,1,974,1
BIS-2018-0002-4138,Sheet,7606123090,Novelis Corporation,"3560 Lenox Road, Suite 2000",Atlanta,Georgia,30326,1,110000,110000,-999,-999,-999,-999,Brazil,N/A,N/A,N/A,N/A,Brazil,N/A,N/A,N/A,N/A,11,GA,GA-11,0,1,0,0,0,1,9/5/18,8/13/18,973,587,77,309,1,974,1
BIS-2018-0002-4139,Sheet,7606123090,Novelis Corporation,"3560 Lenox Road, Suite 2000",Atlanta,Georgia,30326,1,80000,80000,-999,-999,-999,-999,Brazil,N/A,N/A,N/A,N/A,Brazil,N/A,N/A,N/A,N/A,11,GA,GA-11,0,1,0,0,0,1,9/5/18,8/13/18,973,587,77,309,1,974,1
BIS-2018-0002-4140,Sheet,7606123090,Novelis Corporation,"3560 Lenox Road, Suite 2000",Atlanta,Georgia,30326,1,210000,210000,-999,-999,-999,-999,Brazil,N/A,N/A,N/A,N/A,Brazil,N/A,N/A,N/A,N/A,11,GA,GA-11,0,1,0,0,0,1,9/5/18,8/13/18,973,587,77,309,1,974,1
BIS-2018-0002-4141,Sheet,7606123090,Novelis Corporation,"3560 Lenox Road, Suite 2000",Atlanta,Georgia,30326,1,200000,200000,-999,-999,-999,-999,Brazil,N/A,N/A,N/A,N/A,Brazil,N/A,N/A,N/A,N/A,11,GA,GA-11,1,0,0,0,0,0,9/5/18,8/13/18,973,587,77,309,1,974,1
BIS-2018-0002-4142,Sheet,7606123090,Novelis Corporation,"3560 Lenox Road, Suite 2000",Atlanta,Georgia,30326,1,1360000,1360000,-999,-999,-999,-999,Brazil,N/A,N/A,N/A,N/A,Brazil,N/A,N/A,N/A,N/A,11,GA,GA-11,0,1,0,0,0,1,9/5/18,8/13/18,973,587,77,309,1,974,1
BIS-2018-0002-4143,Sheet,7606123090,Novelis Corporation,"3560 Lenox Road, Suite 2000",Atlanta,Georgia,30326,1,110000,110000,-999,-999,-999,-999,Brazil,N/A,N/A,N/A,N/A,Brazil,N/A,N/A,N/A,N/A,11,GA,GA-11,1,0,0,0,0,0,9/5/18,8/13/18,973,587,77,309,1,974,1
BIS-2018-0002-4144,Sheet,7606123090,Novelis Corporation,"3560 Lenox Road, Suite 2000",Atlanta,Georgia,30326,1,100000,100000,-999,-999,-999,-999,Brazil,N/A,N/A,N/A,N/A,Brazil,N/A,N/A,N/A,N/A,11,GA,GA-11,1,0,0,0,0,0,9/5/18,8/13/18,973,587,77,309,1,974,1
BIS-2018-0002-4145,Sheet,7606123090,Novelis Corporation,"3560 Lenox Road, Suite 2000",Atlanta,Georgia,30326,1,70000,70000,-999,-999,-999,-999,Brazil,N/A,N/A,N/A,N/A,Brazil,N/A,N/A,N/A,N/A,11,GA,GA-11,0,1,0,0,0,1,9/5/18,8/13/18,973,587,77,309,1,974,1
BIS-2018-0002-4146,Sheet,7606123090,Novelis Corporation,"3560 Lenox Road, Suite 2000",Atlanta,Georgia,30326,1,180000,180000,-999,-999,-999,-999,Brazil,N/A,N/A,N/A,N/A,Brazil,N/A,N/A,N/A,N/A,11,GA,GA-11,0,1,0,0,0,1,9/5/18,8/13/18,973,587,77,309,1,974,1
BIS-2018-0002-4147,Sheet,7606123090,Novelis Corporation,"3560 Lenox Road, Suite 2000",Atlanta,Georgia,30326,1,80000,80000,-999,-999,-999,-999,Brazil,N/A,N/A,N/A,N/A,Brazil,N/A,N/A,N/A,N/A,11,GA,GA-11,0,1,0,0,0,1,9/5/18,8/13/18,973,587,77,309,1,974,1
BIS-2018-0002-4148,Sheet,7606123090,Novelis Corporation,"3560 Lenox Road, Suite 2000",Atlanta,Georgia,30326,1,210000,210000,-999,-999,-999,-999,Brazil,N/A,N/A,N/A,N/A,Brazil,N/A,N/A,N/A,N/A,11,GA,GA-11,0,1,0,0,0,1,9/5/18,8/13/18,973,587,77,309,1,974,1
BIS-2018-0002-4149,Sheet,7606123090,Novelis Corporation,"3560 Lenox Road, Suite 2000",Atlanta,Georgia,30326,1,640000,640000,-999,-999,-999,-999,Brazil,N/A,N/A,N/A,N/A,Brazil,N/A,N/A,N/A,N/A,11,GA,GA-11,0,1,0,0,0,1,9/5/18,8/13/18,973,587,77,309,1,974,1
BIS-2018-0002-4150,Sheet,7606123090,Novelis Corporation,"3560 Lenox Road, Suite 2000",Atlanta,Georgia,30326,1,140000,140000,-999,-999,-999,-999,Brazil,N/A,N/A,N/A,N/A,Brazil,N/A,N/A,N/A,N/A,11,GA,GA-11,0,1,0,0,0,1,9/5/18,8/13/18,973,587,77,309,1,974,1
BIS-2018-0002-4151,Sheet,7606123090,Novelis Corporation,"3560 Lenox Road, Suite 2000",Atlanta,Georgia,30326,1,570000,570000,-999,-999,-999,-999,Brazil,N/A,N/A,N/A,N/A,Brazil,N/A,N/A,N/A,N/A,11,GA,GA-11,0,1,0,0,0,1,9/5/18,8/13/18,973,587,77,309,1,974,1
BIS-2018-0002-4152,Sheet,7606123090,Novelis Corporation,"3560 Lenox Road, Suite 2000",Atlanta,Georgia,30326,1,40000,40000,-999,-999,-999,-999,Brazil,N/A,N/A,N/A,N/A,Brazil,N/A,N/A,N/A,N/A,11,GA,GA-11,0,1,0,0,0,1,9/5/18,8/13/18,973,587,77,309,1,974,1
BIS-2018-0002-4153,Sheet,7606123090,Novelis Corporation,"3560 Lenox Road, Suite 2000",Atlanta,Georgia,30326,1,640000,640000,-999,-999,-999,-999,Brazil,N/A,N/A,N/A,N/A,Brazil,N/A,N/A,N/A,N/A,11,GA,GA-11,0,1,0,0,0,1,9/5/18,8/13/18,973,587,77,309,1,974,1
